file_path,predicted_label
Data/Data/Hands&Forearms/training/fractured/64-rotated2-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/68-rotated3-rotated1-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/81-rotated3-rotated3-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/119-rotated2-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/94-rotated2-rotated2-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/83-rotated3-rotated3-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/98-rotated1-rotated1-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/50-rotated3-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/111-rotated1-rotated1-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/91-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/49.jpg,0
Data/Data/Hands&Forearms/training/fractured/92-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/109-rotated1-rotated3-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/51-rotated1-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/20-rotated2-rotated2-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/66-rotated3-rotated3-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/107-rotated1-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/29-rotated3-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/49-rotated1-rotated2-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/110-rotated3-rotated1-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/120-rotated2-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/89-rotated2-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/63-rotated1-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/58-rotated2-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/40-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/33-rotated2-rotated1-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/79-rotated1-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/59-rotated3-rotated3-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/101-rotated1-rotated1-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/71-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/27-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/36-rotated2-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/50-rotated3-rotated1-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/42-rotated1-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/22-rotated1-rotated2-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/16-rotated2-rotated1-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/32-rotated1-rotated3-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/112-rotated3-rotated1-rotated1.jpg,0
Data/Data/Hands&Forearms/training/fractured/68-rotated2-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/78-rotated2-rotated1-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/67-rotated1-rotated3.jpg,0
Data/Data/Hands&Forearms/training/fractured/120-rotated2-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/21-rotated3-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/120-rotated2-rotated1-rotated2.jpg,0
Data/Data/Hands&Forearms/training/fractured/31-rotated3-rotated2-rotated2.jpg,0
